,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1914,1914,University ,43.6625062026,-79.401179748,Second Cup (Miles Nadal JCC Fitness),43.66652744237170,-79.4038720660735,Coffee Shop
1897,1897,University ,43.6625062026,-79.401179748,A & C Games,43.664938800461200,-79.4031943889331,Video Game Store
1906,1906,University ,43.6625062026,-79.401179748,7-Eleven,43.658184000000000,-79.3998009,Convenience Store
1896,1896,University ,43.6625062026,-79.401179748,Innis Town Hall,43.66541957367300,-79.39954635185890,College Arts Building
1889,1889,University ,43.6625062026,-79.401179748,Harvest Kitchen,43.662713770749400,-79.40433001263670,Restaurant
1894,1894,University ,43.6625062026,-79.401179748,Coach House Printing,43.666319640012800,-79.40027745050320,Bookstore
1877,1877,University ,43.6625062026,-79.401179748,Yasu,43.662837196506300,-79.40321739973980,Japanese Restaurant
1878,1878,University ,43.6625062026,-79.401179748,Rasa,43.66275675127550,-79.40398803188660,Restaurant
1879,1879,University ,43.6625062026,-79.401179748,Piano Piano,43.66294872979360,-79.40289804116940,Italian Restaurant
1880,1880,University ,43.6625062026,-79.401179748,Her Father's Cider Bar + Kitchen,43.66244824890100,-79.4047032467583,Beer Bar
1881,1881,University ,43.6625062026,-79.401179748,Cafe Cancan,43.66273548658890,-79.40344738555670,French Restaurant
1895,1895,University ,43.6625062026,-79.401179748,Miles Nadal Jewish Community Centre,43.66651909762610,-79.40387376211670,Gym
1883,1883,University ,43.6625062026,-79.401179748,Harbord House,43.66246595195940,-79.40541041671370,Bar
1884,1884,University ,43.6625062026,-79.401179748,Almond Butterfly,43.66283554072090,-79.40336494731250,Bakery
1882,1882,University ,43.6625062026,-79.401179748,The Dessert Kitchen,43.66282317865170,-79.40274569154500,Dessert Shop
1886,1886,University ,43.6625062026,-79.401179748,Athletic Centre,43.66248699305210,-79.40065676565850,College Gym
1887,1887,University ,43.6625062026,-79.401179748,Harbord Bakery & Calandria,43.662519096023000,-79.40444270567400,Bakery
1888,1888,University ,43.6625062026,-79.401179748,Bakka Phoenix Books,43.66295863379620,-79.402601490792,Bookstore
1890,1890,University ,43.6625062026,-79.401179748,FLOCK Rotisserie + Greens,43.66263716795860,-79.40379817201130,Comfort Food Restaurant
1891,1891,University ,43.6625062026,-79.401179748,The Clubhouse,43.6582455666801,-79.39989387989040,Sandwich Place
1892,1892,University ,43.6625062026,-79.401179748,Innis Cafe,43.665401003815700,-79.39971478706230,Café
1893,1893,University ,43.6625062026,-79.401179748,River Tai Restaurant,43.66290213,-79.40316700000000,Chinese Restaurant
1885,1885,University ,43.6625062026,-79.401179748,Akai Sushi,43.66246971191280,-79.40494572728850,Sushi Restaurant
1921,1921,Victoria Village,43.728489019400000,-79.31487382650000,Wigmore Park,43.73102343849800,-79.3107706628902,Park
1915,1915,Victoria Village,43.728489019400000,-79.31487382650000,Tim Hortons,43.725516631714800,-79.31310251366090,Coffee Shop
1916,1916,Victoria Village,43.728489019400000,-79.31487382650000,Portugril,43.725818762672400,-79.31278541470670,Portuguese Restaurant
1917,1917,Victoria Village,43.728489019400000,-79.31487382650000,The Frig,43.72705130603410,-79.3174176090868,French Restaurant
1918,1918,Victoria Village,43.728489019400000,-79.31487382650000,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086000000000,-79.31362,Intersection
1919,1919,Victoria Village,43.728489019400000,-79.31487382650000,Pizza Nova,43.7258237263522,-79.31286041792910,Pizza Place
1920,1920,Victoria Village,43.728489019400000,-79.31487382650000,Cash Money,43.725485801786400,-79.31266509325410,Financial or Legal Service
1924,1924,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Algonquin Queen II,43.63801762619950,-79.37785661144750,Boat or Ferry
1925,1925,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Water Taxi,43.63791564434250,-79.37964915882350,Boat or Ferry
1922,1922,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Island Mariner,43.63412990134070,-79.37978112413030,Boat or Ferry
1923,1923,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Thomas Rennie Ferry,43.63032647127590,-79.37479930337000,Boat or Ferry
1926,1926,West Hill,43.7674902567,-79.1766760264,Heron Park Community Centre,43.76886695009030,-79.17695787066760,Gym / Fitness Center
1927,1927,West Hill,43.7674902567,-79.1766760264,Heron Park,43.76932738615920,-79.17720079422000,Park
1928,1928,West Hill,43.7674902567,-79.1766760264,Homestead Roofing Repair,43.7651402,-79.1786627,Construction & Landscaping
1929,1929,West Hill,43.7674902567,-79.1766760264,Deekshill Park,43.766476193524600,-79.18187856674190,Park
1946,1946,West Humber-Clairville,43.7161804033,-79.59635645350000,Rogers,43.71983997783580,-79.599954073064,Electronics Store
1945,1945,West Humber-Clairville,43.7161804033,-79.59635645350000,Woodbine Hotel & Suites,43.7126244448421,-79.59266375766720,Hotel
1944,1944,West Humber-Clairville,43.7161804033,-79.59635645350000,The Bay,43.71961399303380,-79.59948781763840,Department Store
1943,1943,West Humber-Clairville,43.7161804033,-79.59635645350000,Domino's Pizza,43.719365369229300,-79.59462225437160,Pizza Place
1942,1942,West Humber-Clairville,43.7161804033,-79.59635645350000,Access Storage - Etobicoke,43.71877114,-79.59334437,Storage Facility
1941,1941,West Humber-Clairville,43.7161804033,-79.59635645350000,Comfort Hotel Airport North,43.71618696568740,-79.59409295477910,Hotel
1940,1940,West Humber-Clairville,43.7161804033,-79.59635645350000,Planet Fitness,43.719063,-79.595205,Gym / Fitness Center
1938,1938,West Humber-Clairville,43.7161804033,-79.59635645350000,Swiss Pick,43.716149756618100,-79.59384319385050,Swiss Restaurant
1939,1939,West Humber-Clairville,43.7161804033,-79.59635645350000,Woodbine Parking Lot,43.71812847665390,-79.59749660568040,Shopping Mall
1936,1936,West Humber-Clairville,43.7161804033,-79.59635645350000,Subway,43.719075,-79.595933,Sandwich Place
1935,1935,West Humber-Clairville,43.7161804033,-79.59635645350000,Staples Rexdale,43.7185385,-79.59457010000000,Paper / Office Supplies Store
1934,1934,West Humber-Clairville,43.7161804033,-79.59635645350000,Winners,43.7198189817913,-79.5949226617813,Clothing Store
1933,1933,West Humber-Clairville,43.7161804033,-79.59635645350000,Xawaash,43.71578559593830,-79.59305324759330,Mediterranean Restaurant
1932,1932,West Humber-Clairville,43.7161804033,-79.59635645350000,Tim Hortons,43.71465748224630,-79.59371566772470,Coffee Shop
1931,1931,West Humber-Clairville,43.7161804033,-79.59635645350000,Mandarin Buffet,43.71979780477340,-79.5958195094931,Chinese Restaurant
1930,1930,West Humber-Clairville,43.7161804033,-79.59635645350000,Woodbine Racetrack,43.717929300000000,-79.5985735,Racecourse
1937,1937,West Humber-Clairville,43.7161804033,-79.59635645350000,TD Canada Trust,43.7196303,-79.5998964,Bank
1950,1950,Westminster-Branson,43.7788132165,-79.4524182256,Milesstone,43.775377,-79.45376,American Restaurant
1949,1949,Westminster-Branson,43.7788132165,-79.4524182256,Locksmith Pros,43.77986322316710,-79.44874763488770,Locksmith
1947,1947,Westminster-Branson,43.7788132165,-79.4524182256,Gym,43.781115,-79.45060600000000,Gym / Fitness Center
1948,1948,Westminster-Branson,43.7788132165,-79.4524182256,Antibes Park,43.778871694109100,-79.44870471954350,Park
1962,1962,Weston,43.702716046300000,-79.5157225505,West Lions Park,43.69846587222920,-79.51687894119400,Soccer Field
1961,1961,Weston,43.702716046300000,-79.5157225505,Dollarama,43.701049,-79.510984,Discount Store
1960,1960,Weston,43.702716046300000,-79.5157225505,Olympic convenience store,43.704486039559200,-79.5157893338409,Convenience Store
1959,1959,Weston,43.702716046300000,-79.5157225505,Subway,43.70085372526860,-79.51097798789190,Sandwich Place
1957,1957,Weston,43.702716046300000,-79.5157225505,Popeyes Louisiana Kitchen,43.70104530536850,-79.51892076851030,Fried Chicken Joint
1958,1958,Weston,43.702716046300000,-79.5157225505,Weston GO Station,43.70021244961970,-79.5133452504582,Train Station
1955,1955,Weston,43.702716046300000,-79.5157225505,Tim Hortons,43.7008152218159,-79.51163755488980,Coffee Shop
1954,1954,Weston,43.702716046300000,-79.5157225505,Pizza Pizza,43.70058873986020,-79.5174993495782,Pizza Place
1953,1953,Weston,43.702716046300000,-79.5157225505,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
1952,1952,Weston,43.702716046300000,-79.5157225505,P&M Restaurant,43.70110845129990,-79.5189817242212,Diner
1951,1951,Weston,43.702716046300000,-79.5157225505,UP Express - Weston Station,43.700256,-79.51366,Train Station
1956,1956,Weston,43.702716046300000,-79.5157225505,Tim Hortons / Wendy's,43.70090969892790,-79.51169161495480,Coffee Shop
1974,1974,Weston-Pellam Park,43.67396203770000,-79.4602439114,Wadsworth Park,43.67260042412900,-79.4568276600877,Park
1973,1973,Weston-Pellam Park,43.67396203770000,-79.4602439114,D. Kinnas Lanchonete,43.67486137198700,-79.45736606653260,Snack Place
1972,1972,Weston-Pellam Park,43.67396203770000,-79.4602439114,S.A.D.R.A Park,43.675656186836,-79.46192591293570,Park
1971,1971,Weston-Pellam Park,43.67396203770000,-79.4602439114,El Rancherito Asados Restaurant,43.67476886022010,-79.4577231711076,Latin American Restaurant
1970,1970,Weston-Pellam Park,43.67396203770000,-79.4602439114,Toronto Weston Flea Market,43.67461916652270,-79.46395304905380,Flea Market
1969,1969,Weston-Pellam Park,43.67396203770000,-79.4602439114,Dairy Freeze,43.675195266234500,-79.45484552346500,Burger Joint
1975,1975,Weston-Pellam Park,43.67396203770000,-79.4602439114,Golden Star Variety,43.67122479988940,-79.45697050292140,Deli / Bodega
1967,1967,Weston-Pellam Park,43.67396203770000,-79.4602439114,Tavora Foods,43.674867934900800,-79.4565586669527,Fish Market
1966,1966,Weston-Pellam Park,43.67396203770000,-79.4602439114,"The Den Toronto : Workshops, Bench Rentals and Designer Jewellers",43.670637780416500,-79.45661466475580,Jewelry Store
1965,1965,Weston-Pellam Park,43.67396203770000,-79.4602439114,Caledonia Bakery & Pastry,43.6754413741707,-79.45465772393320,Bakery
1964,1964,Weston-Pellam Park,43.67396203770000,-79.4602439114,Pho Xua,43.674056,-79.461112,Vietnamese Restaurant
1963,1963,Weston-Pellam Park,43.67396203770000,-79.4602439114,Sabor Brasil Restaurant,43.67444516608630,-79.4592277809622,Brazilian Restaurant
1968,1968,Weston-Pellam Park,43.67396203770000,-79.4602439114,Cùu Long Miên Tây,43.674141834496400,-79.46051957889890,Vietnamese Restaurant
1989,1989,Wexford/Maryvale ,43.7485721411,-79.2986365699,3 Kings Café,43.745401,-79.29426,Café
1988,1988,Wexford/Maryvale ,43.7485721411,-79.2986365699,P.A.T. Mart 한국식품,43.74490461677840,-79.29671587467360,Grocery Store
1987,1987,Wexford/Maryvale ,43.7485721411,-79.2986365699,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
1986,1986,Wexford/Maryvale ,43.7485721411,-79.2986365699,Top Gun Steak & Burgers,43.744917,-79.298242,Burger Joint
1985,1985,Wexford/Maryvale ,43.7485721411,-79.2986365699,Sequoia Lounge,43.74564498729390,-79.29573737087400,Middle Eastern Restaurant
1984,1984,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pioneer,43.745063,-79.297533,Gas Station
1983,1983,Wexford/Maryvale ,43.7485721411,-79.2986365699,The Loaded Dog,43.74427837403970,-79.29987247913080,Bar
1981,1981,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
1980,1980,Wexford/Maryvale ,43.7485721411,-79.2986365699,Wexford Restaurant,43.746030044597200,-79.29384330907150,Breakfast Spot
1979,1979,Wexford/Maryvale ,43.7485721411,-79.2986365699,Big Moe's (Halal),43.74433358445100,-79.2977313160344,Burger Joint
1978,1978,Wexford/Maryvale ,43.7485721411,-79.2986365699,Ibrahim BBQ,43.7444741466651,-79.2974995139424,Middle Eastern Restaurant
1977,1977,Wexford/Maryvale ,43.7485721411,-79.2986365699,Makkalchon Korean Restaurant 맛깔촌,43.74494499908730,-79.2964935606234,Korean Restaurant
1976,1976,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pho Metro,43.74536458313560,-79.29446212828600,Vietnamese Restaurant
1982,1982,Wexford/Maryvale ,43.7485721411,-79.2986365699,Tim Hortons,43.745513238207300,-79.29521396756170,Coffee Shop
1990,1990,Willowdale East ,43.7706022616,-79.40148378960000,Maryam Hotel,43.766961,-79.401199,Hotel
1992,1992,Willowdale West,43.771210491800000,-79.4275578,Mobilicity,43.7699374750562,-79.42236858653560,Mobile Phone Shop
1991,1991,Willowdale West,43.771210491800000,-79.4275578,Abbotsford Park,43.771190844087800,-79.42244992750540,Park
1995,1995,Woburn ,43.766740239300000,-79.2285857671,Fabian's Cafe,43.768158001711200,-79.22915850467800,Bakery
1996,1996,Woburn ,43.766740239300000,-79.2285857671,Bombay Palace,43.767057,-79.227682,Indian Restaurant
1993,1993,Woburn ,43.766740239300000,-79.2285857671,Govardhan Thal,43.767495947512900,-79.22847558069370,Indian Restaurant
1994,1994,Woburn ,43.766740239300000,-79.2285857671,Taste Bite Kebab & Fish,43.7673077,-79.22742640000000,American Restaurant
1997,1997,Woodbine Corridor,43.6767729247,-79.3154073786,Bodega Henriette,43.678077093280800,-79.3148675051117,Café
1998,1998,Woodbine Corridor,43.6767729247,-79.3154073786,Fairmount Park,43.67528618661860,-79.31574491228160,Baseball Field
1999,1999,Woodbine Corridor,43.6767729247,-79.3154073786,Fairmount Community Centre,43.67641027110470,-79.31654274838340,Community Center
2000,2000,Woodbine Corridor,43.6767729247,-79.3154073786,Occasions Restaurant,43.67320785674970,-79.31861239046190,Restaurant
2010,2010,Woodbine-Lumsden,43.694106742400000,-79.3111635266,New Star Video,43.692565,-79.315937,Video Store
2009,2009,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Thai Wok,43.692789000000000,-79.315951,Asian Restaurant
2008,2008,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Luxy Nails,43.69285615840880,-79.31584945671130,Spa
2007,2007,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Oak Park Deli,43.693876806617300,-79.31026441909450,Restaurant
2006,2006,Woodbine-Lumsden,43.694106742400000,-79.3111635266,The Beer Store,43.6937312,-79.31675910000000,Beer Store
2003,2003,Woodbine-Lumsden,43.694106742400000,-79.3111635266,East York Memorial Arena,43.69722441688200,-79.31539709142580,Skating Rink
2004,2004,Woodbine-Lumsden,43.694106742400000,-79.3111635266,East York Curling Club,43.69682672948460,-79.31365836861950,Curling Ice
2011,2011,Woodbine-Lumsden,43.694106742400000,-79.3111635266,East York Skating Club,43.6973057668991,-79.31537625461130,Skating Rink
2002,2002,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Taylor Creek Park,43.69659868248040,-79.30669312122470,Park
2001,2001,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Old's Cool General Store,43.694483,-79.30846,Convenience Store
2005,2005,Woodbine-Lumsden,43.694106742400000,-79.3111635266,Stan Wadlow Park,43.6978358205844,-79.31430328766510,Park
2014,2014,Wychwood,43.6769192679,-79.425514947,Hillcrest Park,43.67601214114850,-79.42478680222760,Park
2013,2013,Wychwood,43.6769192679,-79.425514947,Wychwood Barns,43.680028090088500,-79.42380960285220,Event Space
2012,2012,Wychwood,43.6769192679,-79.425514947,Wychwood Barns Farmers' Market,43.68001040153910,-79.42384857341460,Farmers Market
2037,2037,Yonge-Eglinton,43.704689367700000,-79.4035901675,Second Cup,43.706106,-79.398538,Coffee Shop
2038,2038,Yonge-Eglinton,43.704689367700000,-79.4035901675,TD Canada Trust,43.704961384918200,-79.3976099789142,Bank
2039,2039,Yonge-Eglinton,43.704689367700000,-79.4035901675,Zucca Trattoria,43.70377712848630,-79.39782394178700,Italian Restaurant
2040,2040,Yonge-Eglinton,43.704689367700000,-79.4035901675,KFC,43.707157,-79.399086,Fast Food Restaurant
2041,2041,Yonge-Eglinton,43.704689367700000,-79.4035901675,Freshii,43.70673202313360,-79.39849981596530,Salad Place
2042,2042,Yonge-Eglinton,43.704689367700000,-79.4035901675,A&W Canada,43.707563,-79.39885,Fast Food Restaurant
2043,2043,Yonge-Eglinton,43.704689367700000,-79.4035901675,North Toronto Memorial Pool,43.70606420299680,-79.40425193632480,Pool
2035,2035,Yonge-Eglinton,43.704689367700000,-79.4035901675,Mandarin Buffet,43.705819315936600,-79.39805055425260,Buffet
2044,2044,Yonge-Eglinton,43.704689367700000,-79.4035901675,Winners,43.706757400000000,-79.39898740000000,Department Store
2046,2046,Yonge-Eglinton,43.704689367700000,-79.4035901675,Metro,43.70727381439860,-79.39873585875970,Supermarket
2047,2047,Yonge-Eglinton,43.704689367700000,-79.4035901675,RioCan Yonge Eglinton Centre,43.70735717403710,-79.39869970264400,Shopping Mall
2048,2048,Yonge-Eglinton,43.704689367700000,-79.4035901675,Smoke's Poutinerie,43.706545650095800,-79.39834295520320,Poutine Place
2049,2049,Yonge-Eglinton,43.704689367700000,-79.4035901675,LCBO,43.7042882088373,-79.40926112581110,Liquor Store
2050,2050,Yonge-Eglinton,43.704689367700000,-79.4035901675,Beauty Supply Outlet,43.7066938461304,-79.39866542816160,Cosmetics Shop
2051,2051,Yonge-Eglinton,43.704689367700000,-79.4035901675,Sushi Shop (Yonge and Eglinton),43.706656811439000,-79.39837535392750,Sushi Restaurant
2052,2052,Yonge-Eglinton,43.704689367700000,-79.4035901675,Yonge & Eglinton,43.7066938461304,-79.39825773239140,Intersection
2045,2045,Yonge-Eglinton,43.704689367700000,-79.4035901675,Yitz's Delicatessen Restaurant & Catering,43.704625230696300,-79.40893043742520,Deli / Bodega
2034,2034,Yonge-Eglinton,43.704689367700000,-79.4035901675,Tim Hortons,43.7072643,-79.3995112,Coffee Shop
2036,2036,Yonge-Eglinton,43.704689367700000,-79.4035901675,GoodLife Fitness Toronto Yonge Eglinton Centre,43.707276,-79.399562,Gym
2032,2032,Yonge-Eglinton,43.704689367700000,-79.4035901675,Pizza Hut,43.7049678107674,-79.405774619335,Pizza Place
2033,2033,Yonge-Eglinton,43.704689367700000,-79.4035901675,Booster Juice,43.70750538,-79.39889738,Smoothie Shop
2015,2015,Yonge-Eglinton,43.704689367700000,-79.4035901675,North Toronto Memorial Community Centre,43.706097953893000,-79.40433712056410,Gym
2016,2016,Yonge-Eglinton,43.704689367700000,-79.4035901675,DeSerres,43.705987858188900,-79.402233380613,Arts & Crafts Store
