,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
659,Elms-Old Rexdale,43.721518868400004,-79.54898271649999,Umami,43.724873,-79.55095,Hakka Restaurant
660,Elms-Old Rexdale,43.721518868400004,-79.54898271649999,Etob Restaurant,43.725495473121335,-79.55127503928966,African Restaurant
661,Elms-Old Rexdale,43.721518868400004,-79.54898271649999,Al-Aruba Restaurant,43.725495,-79.551412,African Restaurant
662,Englemount-Lawrence ,43.7203446653,-79.43740855,TD Canada Trust,43.71959476063143,-79.43279877315945,Bank
663,Englemount-Lawrence ,43.7203446653,-79.43740855,Prince Charles Park,43.72254699537992,-79.43514044460987,Park
664,Englemount-Lawrence ,43.7203446653,-79.43740855,Wellwise by Shoppers Drug Mart,43.719352,-79.432631,Pharmacy
665,Englemount-Lawrence ,43.7203446653,-79.43740855,OshKosh,43.72004848747474,-79.43222241795046,Kids Store
666,Englemount-Lawrence ,43.7203446653,-79.43740855,The Source,43.719999016945664,-79.43210151842939,Electronics Store
667,Englemount-Lawrence ,43.7203446653,-79.43740855,Addition Elle,43.71986975354825,-79.43200260052139,Women's Store
668,Englemount-Lawrence ,43.7203446653,-79.43740855,The Shoe Company,43.719426616018275,-79.43210151833865,Shoe Store
669,Englemount-Lawrence ,43.7203446653,-79.43740855,Camp Connection,43.72018591175324,-79.43177179165623,Department Store
670,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Pizza Pizza,43.66039164809369,-79.58268581863337,Pizza Place
671,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Tim Hortons,43.660424613125734,-79.58303405910556,Coffee Shop
672,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Golden Wok Chinese Restaurant,43.66049068196177,-79.58231896162033,Chinese Restaurant
673,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Eringate park,43.661667557759834,-79.5810934977758,Park
674,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Mac's,43.66168367934383,-79.58272845575146,Convenience Store
675,Eringate-Centennial-West Deane ,43.6580167554,-79.5804452375,Centennial Park Arena,43.65594942860723,-79.58556833825011,Hockey Arena
676,Etobicoke West Mall ,43.6450626244,-79.5689387722,Tim Hortons,43.6447049,-79.5676593,Coffee Shop
677,Etobicoke West Mall ,43.6450626244,-79.5689387722,Farmer's Market Etobicoke,43.64306101960027,-79.56619097935341,Farmers Market
678,Etobicoke West Mall ,43.6450626244,-79.5689387722,Applewood Shaver House,43.647910664697875,-79.56864380795464,History Museum
679,Etobicoke West Mall ,43.6450626244,-79.5689387722,"Moweso Web Marketing Ltd, Website Design & Development",43.649166107177734,-79.56954193115234,IT Services
680,Flemingdon Park ,43.715929753999994,-79.3326459673,Sunny Foodmart,43.71440700906993,-79.33370230230358,Grocery Store
681,Flemingdon Park ,43.715929753999994,-79.3326459673,Shaheen Tikka & Kabab House,43.71401101858947,-79.33429628953289,Pakistani Restaurant
682,Flemingdon Park ,43.715929753999994,-79.3326459673,Osaka,43.714044345813946,-79.33499992750718,Japanese Restaurant
683,Flemingdon Park ,43.715929753999994,-79.3326459673,Shoppers Drug Mart,43.714038,-79.334223,Pharmacy
684,Flemingdon Park ,43.715929753999994,-79.3326459673,McDonald's,43.71467323775723,-79.33391181849984,Fast Food Restaurant
685,Flemingdon Park ,43.715929753999994,-79.3326459673,Subway,43.71416136913961,-79.33567226168377,Sandwich Place
686,Flemingdon Park ,43.715929753999994,-79.3326459673,GoodLife Fitness North York Ferrand and Rochefort,43.719812,-79.331564,Gym
687,Flemingdon Park ,43.715929753999994,-79.3326459673,Itamae AYCE Sushi,43.71399796570365,-79.3354839499425,Japanese Restaurant
688,Flemingdon Park ,43.715929753999994,-79.3326459673,Afghan Village Restaurant,43.71382869300714,-79.33498978614807,Middle Eastern Restaurant
689,Flemingdon Park ,43.715929753999994,-79.3326459673,Caribbean Palms Restaurant,43.71402823628145,-79.33404332370125,Caribbean Restaurant
690,Flemingdon Park ,43.715929753999994,-79.3326459673,Tim Hortons,43.71390817972351,-79.33581188321114,Coffee Shop
691,Flemingdon Park ,43.715929753999994,-79.3326459673,Pita Land,43.714177658294346,-79.3355369567871,Falafel Restaurant
692,Flemingdon Park ,43.715929753999994,-79.3326459673,Flemingdon park,43.71294029192846,-79.33341675701845,Park
693,Flemingdon Park ,43.715929753999994,-79.3326459673,Living Earth Exhibit,43.71636704626102,-79.33712455769803,Science Museum
694,Forest Hill North ,43.7042175596,-79.42814316479999,Starbucks,43.70059767620578,-79.42760387254644,Coffee Shop
695,Forest Hill North ,43.7042175596,-79.42814316479999,Jerusalem Restaurant,43.70024147908061,-79.42895714630743,Middle Eastern Restaurant
696,Forest Hill North ,43.7042175596,-79.42814316479999,St. Urbain Bagel,43.700646105156096,-79.42705925045371,Bagel Shop
697,Forest Hill North ,43.7042175596,-79.42814316479999,Belt Line Trail,43.70439621919196,-79.4242537010372,Trail
698,Forest Hill North ,43.7042175596,-79.42814316479999,TD Canada Trust,43.701201568268,-79.42585229873663,Bank
699,Forest Hill North ,43.7042175596,-79.42814316479999,Yogurty's,43.70079989087826,-79.42617084974331,Frozen Yogurt Shop
700,Forest Hill North ,43.7042175596,-79.42814316479999,Subway,43.700214,-79.429585,Sandwich Place
701,Forest Hill North ,43.7042175596,-79.42814316479999,Pizza Pizza,43.700775,-79.426909,Pizza Place
702,Forest Hill North ,43.7042175596,-79.42814316479999,Bi Bim Bap,43.70035223811227,-79.42871533999565,Korean Restaurant
703,Forest Hill North ,43.7042175596,-79.42814316479999,Thirsty Fox Pub,43.70007766000426,-79.4300835905634,Gastropub
704,Forest Hill North ,43.7042175596,-79.42814316479999,Nicol MacNicol Park,43.704095620289955,-79.43285822868347,Park
705,Forest Hill North ,43.7042175596,-79.42814316479999,Nortown Foods,43.700705710297235,-79.42739455675121,Grocery Store
706,Forest Hill North ,43.7042175596,-79.42814316479999,Forest Hill Pizza,43.700904,-79.426272,Pizza Place
707,Forest Hill North ,43.7042175596,-79.42814316479999,Parkway Fine Foods,43.700625132640035,-79.42718846729194,Food & Drink Shop
708,Forest Hill North ,43.7042175596,-79.42814316479999,Hazel's Diner,43.700529,-79.42859,Breakfast Spot
709,Forest Hill North ,43.7042175596,-79.42814316479999,Eglinton,43.705165593383825,-79.42309955387715,Spa
710,Forest Hill North ,43.7042175596,-79.42814316479999,Hakim Optical,43.7008803,-79.42530059,Optical Shop
711,Forest Hill North ,43.7042175596,-79.42814316479999,Tokyo Sushi,43.70033806727144,-79.42948565356839,Sushi Restaurant
712,Forest Hill North ,43.7042175596,-79.42814316479999,Bagel Brigade,43.70028,-79.4294,Bagel Shop
713,Forest Hill North ,43.7042175596,-79.42814316479999,Bistro Grande,43.70020876192952,-79.42959006976555,Restaurant
714,Forest Hill South ,43.694525756400004,-79.4143178642,Suydam Park,43.69042011625168,-79.41390037536621,Park
715,Forest Hill South ,43.694525756400004,-79.4143178642,Spadina Village Park,43.690045873777734,-79.414184654355,Playground
716,Glenfield-Jane Heights ,43.745635749799995,-79.5134653159,Commisso Bakery,43.748678,-79.51726151,Tea Room
717,Glenfield-Jane Heights ,43.745635749799995,-79.5134653159,Oakdale Community Centre Pool,43.74797488649203,-79.51332111968313,Pool
718,Glenfield-Jane Heights ,43.745635749799995,-79.5134653159,Stanley Park,43.742448466456786,-79.51531966611265,Park
719,Glenfield-Jane Heights ,43.745635749799995,-79.5134653159,Spenvalley Park,43.74593793731957,-79.50779194611584,Park
720,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Udupi Palace,43.67247950462566,-79.32127455331215,Indian Restaurant
721,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lahore Tikka House,43.67166839018913,-79.3247037631388,Pakistani Restaurant
722,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lake Inez,43.672520212121675,-79.32071230366756,Asian Restaurant
723,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Motimahal,43.672174809921415,-79.32253200796698,Indian Restaurant
724,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Maha's Fine Egyptian Cuisine,43.671757955479535,-79.3284444246658,Egyptian Restaurant
725,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Flying Pony,43.672554289580304,-79.32046357798333,Café
726,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant
727,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Left Field Brewery,43.67370495341353,-79.33031026982496,Brewery
728,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
729,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Pilot Coffee Roasters,43.673800531202524,-79.33004379272461,Café
730,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Eulalie's Corner Store,43.67253532149764,-79.32189619176525,Bar
731,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Centre of Gravity,43.671301448667535,-79.32711235651769,Indie Theater
732,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant
733,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lazy Daisy's Cafe,43.67281409083959,-79.31943769132836,Café
734,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lahore Paan Centre,43.67222612550265,-79.32212190790149,Snack Place
735,Greenwood-Coxwell ,43.6726123109,-79.3243180234,BJ Supermarket,43.67238943901235,-79.3213834879562,Grocery Store
736,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Sideshow Cafe,43.67118996476053,-79.32705815312254,Café
737,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant
738,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant
739,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant
740,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Subway,43.67315636311178,-79.3193818890498,Sandwich Place
741,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Brickyard Bistro,43.670800911784156,-79.32812485994873,Bistro
742,Greenwood-Coxwell ,43.6726123109,-79.3243180234,GoodLife Fitness Toronto Coxwell and Gerrard,43.673334,-79.319706,Gym
743,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Pizza Pizza,43.67095689178965,-79.32809840356403,Pizza Place
744,Greenwood-Coxwell ,43.6726123109,-79.3243180234,New Town Restaurant,43.67287967976408,-79.31948807998097,Diner
745,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Gerrard India Bazaar,43.67208555010096,-79.32340264320374,Shopping Plaza
746,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Baldev Paan House,43.671861012130975,-79.3236844528519,Indian Restaurant
747,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Riverdale Hub,43.67170553501084,-79.3254725443135,Art Gallery
748,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Toronto Cash & Carry,43.671954,-79.323412,Grocery Store
749,Greenwood-Coxwell ,43.6726123109,-79.3243180234,The Social Gardener,43.671492504534825,-79.32576413751154,Vegetarian / Vegan Restaurant
750,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Karma's Kitchen,43.671905,-79.323117,Tibetan Restaurant
751,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant
752,Greenwood-Coxwell ,43.6726123109,-79.3243180234,The Redwood,43.671226,-79.327212,Theater
753,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Two Headed Dog,43.6725782685344,-79.3207519085478,Gastropub
754,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Greenwood Ave streetcar stop,43.67102731567924,-79.32777460974215,Platform
755,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Lahore Grill & Fast Food,43.67099152695727,-79.32804215768483,Halal Restaurant
756,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Glory Hole Doughnuts,43.67262,-79.319595,Donut Shop
757,Greenwood-Coxwell ,43.6726123109,-79.3243180234,TTC Stop #1800,43.67523,-79.319822,Bus Stop
758,Greenwood-Coxwell ,43.6726123109,-79.3243180234,Greenwood Park Playground,43.669657978871896,-79.32880105389907,Playground
759,Guildwood ,43.7488293378,-79.1950553496,Guildwood Park,43.74785649414383,-79.19189886954767,Park
760,Guildwood ,43.7488293378,-79.1950553496,Ace's Place Bar Grill Pub,43.746784127036875,-79.19962147161768,Sports Bar
761,Guildwood ,43.7488293378,-79.1950553496,Tim Hortons,43.74655860548154,-79.20025706291199,Coffee Shop
762,Guildwood ,43.7488293378,-79.1950553496,The Guild Inn,43.74822876891375,-79.19233412766378,Hotel
763,Guildwood ,43.7488293378,-79.1950553496,Subway,43.747176,-79.199616,Sandwich Place
764,Guildwood ,43.7488293378,-79.1950553496,Pizza Nova,43.747086,-79.200446,Pizza Place
765,Henry Farm ,43.7711441425,-79.3412406671,Edward Village,43.77073743663521,-79.33626651763916,Hotel
766,Henry Farm ,43.7711441425,-79.3412406671,Foodland,43.77403218279618,-79.34028395662313,Supermarket
767,Henry Farm ,43.7711441425,-79.3412406671,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
768,Henry Farm ,43.7711441425,-79.3412406671,Subway,43.77406443496413,-79.34083221058235,Sandwich Place
769,Henry Farm ,43.7711441425,-79.3412406671,Highway 401 & 404 Merge,43.76807896937376,-79.33872196257575,Intersection
770,High Park North ,43.6575649139,-79.4663021661,Lithuania Park,43.658666653470426,-79.46303844451904,Park
771,High Park North ,43.6575649139,-79.4663021661,Rabba Fine Foods,43.65408229951796,-79.46340677360011,Convenience Store
772,High Park North ,43.6575649139,-79.4663021661,High Park Tennis Club,43.656019818624834,-79.46710078958746,Tennis Court
773,High Park North ,43.6575649139,-79.4663021661,High Park Village Fitness,43.655577317000144,-79.46526867033697,Gym / Fitness Center
774,High Park North ,43.6575649139,-79.4663021661,Bennett Parkette,43.65391879339464,-79.4671871696148,Park
775,High Park North ,43.6575649139,-79.4663021661,Black Oak Cafe,43.653356828497955,-79.46671076127944,Food Truck
776,High Park North ,43.6575649139,-79.4663021661,IDA High Park,43.65331554198388,-79.46681112650649,Pharmacy
777,High Park North ,43.6575649139,-79.4663021661,Hannah's Cafe,43.65417877973123,-79.46270298773376,Café
778,High Park-Swansea ,43.6450645834,-79.46787222430001,High Park Cherry Blossoms,43.64474295597658,-79.46646355938095,Scenic Lookout
779,High Park-Swansea ,43.6450645834,-79.46787222430001,High Park,43.6464791690415,-79.46342468261719,Park
780,High Park-Swansea ,43.6450645834,-79.46787222430001,High Park Dog Park,43.646703723353525,-79.46367951411192,Dog Run
781,High Park-Swansea ,43.6450645834,-79.46787222430001,Hillside Gardens - High Park,43.64376109614824,-79.4656834956914,Garden
782,High Park-Swansea ,43.6450645834,-79.46787222430001,Amphitheatre - High Park,43.64629284435417,-79.4623464345932,Amphitheater
783,High Park-Swansea ,43.6450645834,-79.46787222430001,High Park Zoo,43.643387,-79.462963,Zoo
784,High Park-Swansea ,43.6450645834,-79.46787222430001,Dream in High Park,43.64634438621997,-79.46229215578099,Other Great Outdoors
785,High Park-Swansea ,43.6450645834,-79.46787222430001,The Grenadier Restaurant,43.64544234373791,-79.46598246808311,Café
786,High Park-Swansea ,43.6450645834,-79.46787222430001,shakespeare in high park,43.645888,-79.464557,Amphitheater
787,High Park-Swansea ,43.6450645834,-79.46787222430001,Grenadier Pond,43.641917456886986,-79.4653703696696,Lake
788,High Park-Swansea ,43.6450645834,-79.46787222430001,Baseball Diamonds - High Park,43.64887028456114,-79.4662356376648,Baseball Field
789,High Park-Swansea ,43.6450645834,-79.46787222430001,West Ravine Nature Trails,43.649196338393445,-79.46920394853805,Trail
790,High Park-Swansea ,43.6450645834,-79.46787222430001,Rennie Park Rink,43.644299822716306,-79.47365960882213,Skating Rink
791,High Park-Swansea ,43.6450645834,-79.46787222430001,Ernie Keith Field @ High Park,43.6492680637172,-79.46602408769519,Baseball Field
792,Highland Creek ,43.7907747688,-79.17747247289999,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
793,Highland Creek ,43.7907747688,-79.17747247289999,Canmore Park,43.79240145154891,-79.17833874851074,Park
794,Highland Creek ,43.7907747688,-79.17747247289999,Bus stop: 95 Westbound,43.788511,-79.180494,Bus Station
795,Highland Creek ,43.7907747688,-79.17747247289999,Kraftsman Kabinets Inc.,43.79392877016738,-79.17960405349731,Home Service
796,Hillcrest Village ,43.8029878281,-79.3548039999,Woodbrooke Estate,43.802067347853196,-79.35434683847974,Residential Building (Apartment / Condo)
797,Hillcrest Village ,43.8029878281,-79.3548039999,McNicoll Park,43.79899405528827,-79.35283981009718,Park
798,Humber Heights-Westmount,43.6922328007,-79.5224162029,Parma Pizza,43.69551785568132,-79.52042015364003,Pizza Place
799,Humber Heights-Westmount,43.6922328007,-79.5224162029,Douglas B. Ford Park,43.691309553419806,-79.51674168213238,Park
800,Humber Summit ,43.7589197465,-79.55617473630001,Yashi Sports,43.762068517275,-79.55876624223649,Sporting Goods Shop
801,Humbermede ,43.7434295175,-79.5423671192,Saint Lucie Park,43.74315019523409,-79.54309701919556,Playground
802,Humbermede ,43.7434295175,-79.5423671192,Shell's Food Store,43.7401206464892,-79.5402264474719,Grocery Store
803,Humbermede ,43.7434295175,-79.5423671192,Habitant Arena,43.74719060258867,-79.54018253583813,Hockey Field
804,Humbermede ,43.7434295175,-79.5423671192,Flood Services Canada,43.74346604811695,-79.5364263653755,Home Service
805,Humewood-Cedarvale ,43.6913698124,-79.4276833521,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
806,Humewood-Cedarvale ,43.6913698124,-79.4276833521,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
807,Humewood-Cedarvale ,43.6913698124,-79.4276833521,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
808,Humewood-Cedarvale ,43.6913698124,-79.4276833521,Glen Cedar Park,43.69539929852649,-79.42925308973972,Playground
809,Humewood-Cedarvale ,43.6913698124,-79.4276833521,Sun Milk Variety,43.68791607464009,-79.42426469284547,Convenience Store
810,Ionview ,43.735364407700004,-79.27247049420001,Chung Moi,43.73232776751296,-79.26932737877392,Chinese Restaurant
811,Ionview ,43.735364407700004,-79.27247049420001,Shoppers Drug Mart,43.732843,-79.268075,Pharmacy
812,Ionview ,43.735364407700004,-79.27247049420001,Tim Hortons,43.732134410174226,-79.2682641425723,Coffee Shop
